"No.","Time","Source","Destination","Protocol","Length","Info","Type","Data rate"
"3347","1.195229","ArrisGro_0f:c2:b5 (bc:2e:48:0f:c2:b5) (TA)","Apple_94:a9:3d (98:5a:eb:94:a9:3d) (RA)","802.11","57","802.11 Block Ack, Flags=........C","802.11 Block Ack","12"
"3348","1.196013","Pegatron_00:d1:f0 (8c:0f:6f:00:d1:f0) (TA)","Apple_4a:49:52 (90:b2:1f:4a:49:52) (RA)","802.11","45","Request-to-send, Flags=........C","Request-to-send","6"
"3349","1.196090","","Pegatron_00:d1:f0 (8c:0f:6f:00:d1:f0) (RA)","802.11","39","Clear-to-send, Flags=........C","Clear-to-send","6"
"3350","1.196642","Apple_4a:49:52 (90:b2:1f:4a:49:52) (TA)","Pegatron_00:d1:f0 (8c:0f:6f:00:d1:f0) (RA)","802.11","57","802.11 Block Ack, Flags=........C","802.11 Block Ack","24"
"3351","1.197114","ArrisGro_0f:c2:b7","Apple_94:a9:3d","802.11","1301","QoS Data, SN=2484, FN=0, Flags=.p....F.C","QoS Data","29.25,29.25"
"3352","1.197197","ArrisGro_0f:c2:b5 (bd:2e:48:0f:c2:b5) (TA)","Apple_94:a9:3d (98:5a:eb:94:a9:3d) (RA)","802.11","45","Request-to-send, Flags=........C","Request-to-send","6"
"3353","1.198021","ArrisGro_0f:c2:b7","Apple_94:a9:3d","802.11","1301","QoS Data, SN=2484, FN=0, Flags=.p..R.F.C","QoS Data","29.25,29.25"
"3354","1.198138","ArrisGro_0f:c2:b5 (bd:2e:48:0f:c2:b5) (TA)","Apple_94:a9:3d (98:5a:eb:94:a9:3d) (RA)","802.11","45","Request-to-send, Flags=........C","Request-to-send","6"
"3355","1.198212","Apple_4a:49:52 (90:b2:1f:4a:49:52) (TA)","Pegatron_00:d1:f0 (8c:0f:6f:00:d1:f0) (RA)","802.11","57","802.11 Block Ack, Flags=........C","802.11 Block Ack","24"
"3356","1.198858","ArrisGro_0f:c2:b5 (bd:2e:48:0f:c2:b5) (TA)","Apple_94:a9:3d (98:5a:eb:94:a9:3d) (RA)","802.11","45","Request-to-send, Flags=........C","Request-to-send","6"
"3357","1.199248","ArrisGro_0f:c2:b7","Apple_94:a9:3d","802.11","1301","QoS Data, SN=2484, FN=0, Flags=.p..R.F.C","QoS Data","29.25,29.25"
"3358","1.199368","Apple_4a:49:52 (90:b2:1f:4a:49:52) (TA)","Pegatron_00:d1:f0 (8c:0f:6f:00:d1:f0) (RA)","802.11","57","802.11 Block Ack, Flags=........C","802.11 Block Ack","24"
"3359","1.199442","ArrisGro_0f:c2:b5 (bd:2e:48:0f:c2:b5) (TA)","Apple_94:a9:3d (98:5a:eb:94:a9:3d) (RA)","802.11","45","Request-to-send, Flags=........C","Request-to-send","6"
"3360","1.200110","ArrisGro_0f:c2:b7","Apple_94:a9:3d","802.11","1301","QoS Data, SN=2484, FN=0, Flags=.p..R.F.C","QoS Data","29.25,29.25"
"3361","1.200191","Pegatron_00:d1:f0 (8c:0f:6f:00:d1:f0) (TA)","Apple_4a:49:52 (90:b2:1f:4a:49:52) (RA)","802.11","57","802.11 Block Ack, Flags=........C","802.11 Block Ack","24"
"3362","1.200264","ArrisGro_0f:c2:b5 (bd:2e:48:0f:c2:b5) (TA)","Apple_94:a9:3d (98:5a:eb:94:a9:3d) (RA)","802.11","45","Request-to-send, Flags=........C","Request-to-send","6"
"3363","1.200865","ArrisGro_0f:c2:b7","Apple_94:a9:3d","802.11","1301","QoS Data, SN=2484, FN=0, Flags=.p..R.F.C","QoS Data","29.25,29.25"
"3364","1.200984","Apple_4a:49:52 (90:b2:1f:4a:49:52) (TA)","Pegatron_00:d1:f0 (8c:0f:6f:00:d1:f0) (RA)","802.11","45","Request-to-send, Flags=........C","Request-to-send","24"
"3365","1.201058","","Apple_4a:49:52 (90:b2:1f:4a:49:52) (RA)","802.11","39","Clear-to-send, Flags=........C","Clear-to-send","24"
"3366","1.201132","Pegatron_00:d1:f0 (8c:0f:6f:00:d1:f0) (TA)","Apple_4a:49:52 (90:b2:1f:4a:49:52) (RA)","802.11","57","802.11 Block Ack, Flags=........C","802.11 Block Ack","24"
"3367","1.201250","Pegatron_00:d1:f0 (8c:0f:6f:00:d1:f0) (TA)","Apple_4a:49:52 (90:b2:1f:4a:49:52) (RA)","802.11","57","802.11 Block Ack, Flags=........C","802.11 Block Ack","24"
"3368","1.202385","Htc_4b:ee:a1 (ac:37:43:4b:ee:a1) (TA)","Pegatron_44:31:70 (78:f2:9e:44:31:70) (RA)","802.11","57","802.11 Block Ack, Flags=........C","802.11 Block Ack","24"
"3369","1.202461","Pegatron_00:d1:f0 (8c:0f:6f:00:d1:f0) (TA)","Apple_4a:49:52 (90:b2:1f:4a:49:52) (RA)","802.11","45","Request-to-send, Flags=........C","Request-to-send","6"
"3370","1.202533","","Pegatron_00:d1:f0 (8c:0f:6f:00:d1:f0) (RA)","802.11","39","Clear-to-send, Flags=........C","Clear-to-send","6"
"3371","1.203259","70:a1:18:fd:7f:af","23:11:94:9b:09:00","802.11","1378","Fragmented IEEE 802.11 frame","QoS Data","150"
"3372","1.203372","73:c8:d2:45:fc:84","90:b2:ab:db:b0:8f","802.11","1382","QoS Data, SN=3307, FN=6, Flags=.p..R.F..","QoS Data","150"
"3373","1.203457","Apple_4a:49:52 (90:b2:1f:4a:49:52) (TA)","Pegatron_00:d1:f0 (8c:0f:6f:00:d1:f0) (RA)","802.11","57","802.11 Block Ack, Flags=........C","802.11 Block Ack","24"
"3374","1.203876","ArrisGro_0f:c2:b7","Apple_94:a9:3d","802.11","1301","QoS Data, SN=2485, FN=0, Flags=.p....F.C","QoS Data","29.25,29.25"
"3375","1.203955","Apple_4a:49:52 (90:b2:1f:4a:49:52) (TA)","Pegatron_00:d1:f0 (8c:0f:6f:00:d1:f0) (RA)","802.11","45","Request-to-send, Flags=........C","Request-to-send","24"
"3376","1.204030","","Apple_4a:49:52 (90:b2:1f:4a:49:52) (RA)","802.11","39","Clear-to-send, Flags=........C","Clear-to-send","24"
"3377","1.204104","Pegatron_00:d1:f0 (8c:0f:6f:00:d1:f0) (TA)","Apple_4a:49:52 (90:b2:1f:4a:49:52) (RA)","802.11","57","802.11 Block Ack, Flags=........C","802.11 Block Ack","24"
"3378","1.205447","Apple_4a:49:52 (90:b2:1f:4a:49:52) (TA)","Pegatron_00:d1:f0 (8c:0f:6f:00:d1:f0) (RA)","802.11","57","802.11 Block Ack, Flags=........C","802.11 Block Ack","24"
"3379","1.205565","Apple_4a:49:52 (90:b2:1f:4a:49:52) (TA)","Pegatron_00:d1:f0 (8c:0f:6f:00:d1:f0) (RA)","802.11","45","Request-to-send, Flags=........C","Request-to-send","24"
"3380","1.205639","","Apple_4a:49:52 (90:b2:1f:4a:49:52) (RA)","802.11","39","Clear-to-send, Flags=........C","Clear-to-send","24"
"3381","1.205713","Pegatron_00:d1:f0 (8c:0f:6f:00:d1:f0) (TA)","Apple_4a:49:52 (90:b2:1f:4a:49:52) (RA)","802.11","57","802.11 Block Ack, Flags=........C","802.11 Block Ack","24"
"3382","1.206324","Pegatron_00:d1:f0 (8c:0f:6f:00:d1:f0) (TA)","Apple_4a:49:52 (90:b2:1f:4a:49:52) (RA)","802.11","45","Request-to-send, Flags=........C","Request-to-send","6"
"3383","1.206488","Apple_4a:49:52 (90:b2:1f:4a:49:52) (TA)","Pegatron_00:d1:f0 (8c:0f:6f:00:d1:f0) (RA)","802.11","57","802.11 Block Ack, Flags=........C","802.11 Block Ack","24"
"3384","1.206763","Apple_4a:49:52 (90:b2:1f:4a:49:52) (TA)","Pegatron_00:d1:f0 (8c:0f:6f:00:d1:f0) (RA)","802.11","45","Request-to-send, Flags=........C","Request-to-send","24"
"3385","1.206838","","Apple_4a:49:52 (90:b2:1f:4a:49:52) (RA)","802.11","39","Clear-to-send, Flags=........C","Clear-to-send","24"
"3386","1.206911","Pegatron_00:d1:f0 (8c:0f:6f:00:d1:f0) (TA)","Apple_4a:49:52 (90:b2:1f:4a:49:52) (RA)","802.11","57","802.11 Block Ack, Flags=........C","802.11 Block Ack","24"
"3387","1.207028","ArrisGro_0f:c2:b7","Apple_94:a9:3d","802.11","197","QoS Data, SN=2486, FN=0, Flags=.p....F.C","QoS Data","29.25,29.25"
"3388","1.207103","ArrisGro_0f:c2:b7","Apple_94:a9:3d","802.11","206","QoS Data, SN=2487, FN=0, Flags=.p....F.C","QoS Data","29.25,29.25"
"3389","1.207218","ArrisGro_0f:c2:b5 (bd:2e:48:0f:c2:b5) (TA)","Apple_94:a9:3d (98:5a:eb:94:a9:3d) (RA)","802.11","45","Request-to-send, Flags=........C","Request-to-send","6"
"3390","1.207333","","Apple_94:a9:3d (98:5a:eb:94:a9:3d) (RA)","802.11","39","Clear-to-send, Flags=........C","Clear-to-send","12"
"3391","1.208212","ArrisGro_0f:c2:b5 (bc:2e:48:0f:c2:b5) (TA)","Apple_94:a9:3d (98:5a:eb:94:a9:3d) (RA)","802.11","57","802.11 Block Ack, Flags=........C","802.11 Block Ack","12"
"3392","1.208583","fe:2e:48:0f:c2:b5","Broadcast","802.11","347","Beacon frame, SN=917, FN=0, Flags=........C, BI=200, SSID=Broadcast","Beacon frame","6"
"3393","1.208702","ArrisGro_0f:c2:b7","Apple_94:a9:3d","802.11","197","QoS Data, SN=2486, FN=0, Flags=.p..R.F.C","QoS Data","29.25,29.25"
"3394","1.208822","ArrisGro_0f:c2:b7","Apple_94:a9:3d","802.11","206","QoS Data, SN=2487, FN=0, Flags=.p..R.F.C","QoS Data","29.25,29.25"
"3395","1.208896","ArrisGro_0f:c2:b5 (bd:2e:48:0f:c2:b5) (TA)","Apple_94:a9:3d (98:5a:eb:94:a9:3d) (RA)","802.11","45","Request-to-send, Flags=........C","Request-to-send","6"
"3396","1.209011","","Apple_94:a9:3d (98:5a:eb:94:a9:3d) (RA)","802.11","39","Clear-to-send, Flags=........C","Clear-to-send","12"
"3397","1.209211","Apple_4a:49:52 (90:b2:1f:4a:49:52) (TA)","Pegatron_00:d1:f0 (8c:0f:6f:00:d1:f0) (RA)","802.11","57","802.11 Block Ack, Flags=........C","802.11 Block Ack","24"
"3398","1.209285","ArrisGro_0f:c2:b5 (bc:2e:48:0f:c2:b5) (TA)","Apple_94:a9:3d (98:5a:eb:94:a9:3d) (RA)","802.11","57","802.11 Block Ack, Flags=........C","802.11 Block Ack","12"
"3399","1.209396","Apple_4a:49:52 (90:b2:1f:4a:49:52) (TA)","Pegatron_00:d1:f0 (8c:0f:6f:00:d1:f0) (RA)","802.11","45","Request-to-send, Flags=........C","Request-to-send","24"
"3400","1.209650","ArrisGro_0f:c2:b7","Apple_94:a9:3d","802.11","197","QoS Data, SN=2486, FN=0, Flags=.p..R.F.C","QoS Data","29.25,29.25"
"3401","1.209729","ArrisGro_0f:c2:b7","Apple_94:a9:3d","802.11","206","QoS Data, SN=2487, FN=0, Flags=.p..R.F.C","QoS Data","29.25,29.25"
"3402","1.209803","Apple_4a:49:52 (90:b2:1f:4a:49:52) (TA)","Pegatron_00:d1:f0 (8c:0f:6f:00:d1:f0) (RA)","802.11","45","Request-to-send, Flags=........C","Request-to-send","24"
"3403","1.209919","","Apple_4a:49:52 (90:b2:1f:4a:49:52) (RA)","802.11","39","Clear-to-send, Flags=........C","Clear-to-send","24"
"3404","1.209993","Pegatron_00:d1:f0 (8c:0f:6f:00:d1:f0) (TA)","Apple_4a:49:52 (90:b2:1f:4a:49:52) (RA)","802.11","57","802.11 Block Ack, Flags=........C","802.11 Block Ack","24"
"3405","1.210636","d6:ff:60:20:df:c1","90:b2:ac:ce:c3:ab","802.11","1382","QoS Data, SN=3455, FN=12, Flags=.p....F..","QoS Data","150"
"3406","1.210715","Pegatron_00:d1:f0 (8c:0f:6f:00:d1:f0) (TA)","Apple_4a:49:52 (90:b2:1f:4a:49:52) (RA)","802.11","45","Request-to-send, Flags=........C","Request-to-send","6"
"3407","1.210791","","Pegatron_00:d1:f0 (8c:0f:6f:00:d1:f0) (RA)","802.11","39","Clear-to-send, Flags=........C","Clear-to-send","6"
"3408","1.210864","Intel_80:00:e6","7c:e8:7b:34:52:52","802.11","1378","QoS Data, SN=703, FN=8, Flags=.p..R.F..","QoS Data","150"
"3409","1.210986","75:dd:78:b9:82:62","Apple_45:3a:f6","802.11","1382","QoS Data, SN=667, FN=14, Flags=.p..R.F..","QoS Data","150"
"3410","1.211060","Apple_4a:49:52 (90:b2:1f:4a:49:52) (TA)","Pegatron_00:d1:f0 (8c:0f:6f:00:d1:f0) (RA)","802.11","57","802.11 Block Ack, Flags=........C","802.11 Block Ack","24"
"3411","1.212415","","Apple_94:a9:3d (98:5a:eb:94:a9:3d) (RA)","802.11","39","Clear-to-send, Flags=........C","Clear-to-send","12"
"3412","1.212496","","Pegatron_00:d1:f0 (8c:0f:6f:00:d1:f0) (RA)","802.11","39","Clear-to-send, Flags=........C","Clear-to-send","6"
"3413","1.213588","Apple_4a:49:52 (90:b2:1f:4a:49:52) (TA)","Pegatron_00:d1:f0 (8c:0f:6f:00:d1:f0) (RA)","802.11","57","802.11 Block Ack, Flags=........C","802.11 Block Ack","24"
"3414","1.213663","Apple_4a:49:52 (90:b2:1f:4a:49:52) (TA)","Pegatron_00:d1:f0 (8c:0f:6f:00:d1:f0) (RA)","802.11","45","Request-to-send, Flags=........C","Request-to-send","24"
"3415","1.213737","","Apple_4a:49:52 (90:b2:1f:4a:49:52) (RA)","802.11","39","Clear-to-send, Flags=........C","Clear-to-send","24"
"3416","1.213810","Pegatron_00:d1:f0 (8c:0f:6f:00:d1:f0) (TA)","Apple_4a:49:52 (90:b2:1f:4a:49:52) (RA)","802.11","57","802.11 Block Ack, Flags=........C","802.11 Block Ack","24"
"3417","1.213930","fe:2e:48:80:9a:84","Broadcast","802.11","347","Beacon frame, SN=2761, FN=0, Flags=........C, BI=100, SSID=Broadcast","Beacon frame","6"
"3418","1.215014","Pegatron_00:d1:f0 (8c:0f:6f:00:d1:f0) (TA)","Apple_4a:49:52 (90:b2:1f:4a:49:52) (RA)","802.11","45","Request-to-send, Flags=........C","Request-to-send","6"
"3419","1.215133","","Pegatron_00:d1:f0 (8c:0f:6f:00:d1:f0) (RA)","802.11","39","Clear-to-send, Flags=........C","Clear-to-send","6"
"3420","1.215256","Apple_4a:49:52 (90:b2:1f:4a:49:52) (TA)","Pegatron_00:d1:f0 (8c:0f:6f:00:d1:f0) (RA)","802.11","57","802.11 Block Ack, Flags=........C","802.11 Block Ack","24"
"3421","1.215331","Apple_4a:49:52 (90:b2:1f:4a:49:52) (TA)","Pegatron_00:d1:f0 (8c:0f:6f:00:d1:f0) (RA)","802.11","45","Request-to-send, Flags=........C","Request-to-send","24"
"3422","1.215406","","Apple_4a:49:52 (90:b2:1f:4a:49:52) (RA)","802.11","39","Clear-to-send, Flags=........C","Clear-to-send","24"
"3423","1.215522","Pegatron_00:d1:f0 (8c:0f:6f:00:d1:f0) (TA)","Apple_4a:49:52 (90:b2:1f:4a:49:52) (RA)","802.11","57","802.11 Block Ack, Flags=........C","802.11 Block Ack","24"
"3424","1.216812","4a:64:f3:80:c0:c3","Apple_4a:49:a0","802.11","1382","QoS Data, SN=2792, FN=4, Flags=.p....F..","QoS Data","150"
"3425","1.216894","Pegatron_00:d1:f0 (8c:0f:6f:00:d1:f0) (TA)","Apple_4a:49:52 (90:b2:1f:4a:49:52) (RA)","802.11","45","Request-to-send, Flags=........C","Request-to-send","6"
"3426","1.216969","","Pegatron_00:d1:f0 (8c:0f:6f:00:d1:f0) (RA)","802.11","39","Clear-to-send, Flags=........C","Clear-to-send","6"
"3427","1.218023","15:a3:ac:c2:85:f1","Apple_4a:49:3a","802.11","1382","QoS Data, SN=2841, FN=11, Flags=.p..R.F..","QoS Data","150"
"3428","1.218105","10:38:66:48:49:52 (10:38:66:48:49:52) (TA)","Pegatron_00:d1:f0 (8c:0f:6f:00:d1:f0) (RA)","802.11","57","802.11 Block Ack, Flags=.........","802.11 Block Ack","24"
"3429","1.218179","Apple_4a:49:52 (90:b2:1f:4a:49:52) (TA)","Pegatron_00:d1:f0 (8c:0f:6f:00:d1:f0) (RA)","802.11","45","Request-to-send, Flags=........C","Request-to-send","24"
"3430","1.218254","","Apple_4a:49:52 (90:b2:1f:4a:49:52) (RA)","802.11","39","Clear-to-send, Flags=........C","Clear-to-send","24"
"3431","1.218328","Pegatron_00:d1:f0 (8c:0f:6f:00:d1:f0) (TA)","Apple_4a:49:52 (90:b2:1f:4a:49:52) (RA)","802.11","57","802.11 Block Ack, Flags=........C","802.11 Block Ack","24"
"3432","1.218451","Apple_4a:49:52 (90:b2:1f:4a:49:52) (TA)","Pegatron_00:d1:f0 (8c:0f:6f:00:d1:f0) (RA)","802.11","45","Request-to-send, Flags=........C","Request-to-send","24"
"3433","1.218525","","Apple_4a:49:52 (90:b2:1f:4a:49:52) (RA)","802.11","39","Clear-to-send, Flags=........C","Clear-to-send","24"
"3434","1.218598","Pegatron_00:d1:f0 (8c:0f:6f:00:d1:f0) (TA)","Apple_4a:49:52 (90:b2:1f:4a:49:52) (RA)","802.11","57","802.11 Block Ack, Flags=........C","802.11 Block Ack","24"
"3435","1.218906","Apple_4a:49:52 (90:b2:1f:4a:49:52) (TA)","Pegatron_00:d1:f0 (8c:0f:6f:00:d1:f0) (RA)","802.11","57","802.11 Block Ack, Flags=........C","802.11 Block Ack","24"
"3436","1.218981","Apple_4a:49:52 (90:b2:1f:4a:49:52) (TA)","Pegatron_00:d1:f0 (8c:0f:6f:00:d1:f0) (RA)","802.11","45","Request-to-send, Flags=........C","Request-to-send","24"
"3437","1.219056","","Apple_4a:49:52 (90:b2:1f:4a:49:52) (RA)","802.11","39","Clear-to-send, Flags=........C","Clear-to-send","24"
"3438","1.219128","Pegatron_00:d1:f0 (8c:0f:6f:00:d1:f0) (TA)","Apple_4a:49:52 (90:b2:1f:4a:49:52) (RA)","802.11","57","802.11 Block Ack, Flags=........C","802.11 Block Ack","24"
"3439","1.219760","ce:7c:d1:69:a7:f0","Broadcast","802.11","317","Beacon frame, SN=1551, FN=0, Flags=........., BI=200, SSID=\\357\\277\\275\\357\\277\\275g5\\357\\277\\275\\0267\\357\\277\\275P\\r\\357\\277\\275j\\357\\277\\2755\\357\\277\\275\\357\\277\\275","Beacon frame","6"
"3440","1.220570","Pegatron_00:d1:f0 (8c:0f:6f:00:d1:f0) (TA)","Apple_4a:49:52 (90:b2:1f:4a:49:52) (RA)","802.11","45","Request-to-send, Flags=........C","Request-to-send","6"
"3441","1.220653","","Pegatron_00:d1:f0 (8c:0f:6f:00:d1:f0) (RA)","802.11","39","Clear-to-send, Flags=........C","Clear-to-send","6"
"3442","1.221629","Apple_4a:49:52 (90:b2:1f:4a:49:52) (TA)","Pegatron_00:d1:f0 (8c:0f:6f:00:d1:f0) (RA)","802.11","57","802.11 Block Ack, Flags=........C","802.11 Block Ack","24"
"3443","1.221745","","IntelCor_b1:42:d4 (e0:94:67:b1:42:d4) (RA)","802.11","39","Acknowledgement, Flags=........C","Acknowledgement","6"
"3444","1.221817","","Apple_4a:49:52 (90:b2:1f:4a:49:52) (RA)","802.11","39","Clear-to-send, Flags=........C","Clear-to-send","24"
"3445","1.221888","","Pegatron_44:31:70 (78:f2:9e:44:31:70) (RA)","802.11","39","Clear-to-send, Flags=........C","Clear-to-send","6"
"3446","1.222009","Intel_80:00:00","IntelCor_b1:42:68","802.11","1386","QoS Data, SN=3623, FN=0, Flags=.p....F..","QoS Data","200,200"
"3447","1.222080","Cisco_15:5d:a3","IntelCor_b1:42:d4","802.11","1386","QoS Data, SN=3630, FN=2, Flags=.p....F..","QoS Data","200,200"
"3448","1.222149","Intel_80:00:00","IntelCor_b1:42:d4","802.11","1386","QoS Data, SN=3625, FN=0, Flags=.p....F..","QoS Data","200,200"
"3449","1.222223","Intel_80:00:00","IntelCor_b1:42:d4","802.11","1386","QoS Data, SN=3626, FN=0, Flags=.p....F..","QoS Data","200,200"
"3450","1.222296","Intel_80:00:00","IntelCor_b1:42:d4","802.11","1386","QoS Data, SN=3628, FN=0, Flags=.p....F..","QoS Data","200,200"
"3451","1.222370","Intel_80:00:00","IntelCor_b1:42:d4","802.11","1386","QoS Data, SN=3629, FN=0, Flags=.p....F..","QoS Data","200,200"
"3452","1.222444","Intel_80:00:00","IntelCor_b1:42:d4","802.11","1386","QoS Data, SN=3630, FN=0, Flags=.p....F..","QoS Data","200,200"
"3453","1.222563","Intel_80:00:00","IntelCor_b1:42:d4","802.11","1386","QoS Data, SN=3631, FN=0, Flags=.p....F..","QoS Data","200,200"
"3454","1.222637","Intel_80:00:00","IntelCor_b1:42:d4","802.11","1386","QoS Data, SN=3632, FN=0, Flags=.p....F.C","QoS Data","200,200"
"3455","1.222711","Intel_80:00:00","IntelCor_b1:42:d4","802.11","1386","QoS Data, SN=3633, FN=0, Flags=.p....F.C","QoS Data","200,200"
"3456","1.222786","Intel_80:00:00","IntelCor_b1:42:d4","802.11","1390","QoS Data, SN=3634, FN=0, Flags=.p....F..","QoS Data","200,200"
"3457","1.222857","5f:2f:0b:bc:68:81 (5f:2f:0b:bc:68:81) (TA)","Pegatron_44:31:70 (78:f2:9e:44:31:70) (RA)","802.11","57","802.11 Block Ack, Flags=.........","802.11 Block Ack","24"
"3458","1.222930","Pegatron_44:31:70 (79:f2:9e:44:31:70) (TA)","IntelCor_b1:42:d4 (e0:94:67:b1:42:d4) (RA)","802.11","45","Request-to-send, Flags=........C","Request-to-send","6"
"3459","1.223002","","Pegatron_44:31:70 (78:f2:9e:44:31:70) (RA)","802.11","39","Clear-to-send, Flags=........C","Clear-to-send","6"
"3460","1.223659","Pegatron_00:d1:f0 (8c:0f:6f:00:d1:f0) (TA)","Apple_4a:49:52 (90:b2:1f:4a:49:52) (RA)","802.11","45","Request-to-send, Flags=........C","Request-to-send","6"
"3461","1.223778","","IntelCor_3f:1d:c1 (d0:57:7b:3f:1d:c1) (RA)","802.11","39","Acknowledgement, Flags=........C","Acknowledgement","6"
"3462","1.223898","a0:b4:39:99:57:26 (a0:b4:39:99:57:26) (TA)","7c:30:34:dd:1f:1d (7c:30:34:dd:1f:1d) (RA)","802.11","57","Beamforming Report Poll, Flags=.....MFT.","Beamforming Report Poll","24"
"3463","1.224714","Intel_80:00:24","1e:e6:29:f8:97:c3","802.11","1382","QoS Data, SN=2693, FN=4, Flags=.p....F..","QoS Data","150"
"3464","1.224869","Pegatron_05:1e:c2","Broadcast","802.11","317","Beacon frame, SN=2999, FN=0, Flags=........C, BI=100, SSID=Broadcast","Beacon frame","6"
"3465","1.225497","71:64:bb:c9:d4:bd (71:64:bb:c9:d4:bd) (TA)","71:c0:a4:35:bf:61 (71:c0:a4:35:bf:61) (RA)","802.11","274","802.11 Block Ack, Flags=o.m.R.F..","802.11 Block Ack","6"
"3466","1.225780","Pegatron_05:1e:c3","Broadcast","802.11","317","Beacon frame, SN=2966, FN=0, Flags=........C, BI=100, SSID=Broadcast","Beacon frame","6"
"3467","1.226890","Pegatron_00:d1:f0 (8c:0f:6f:00:d1:f0) (TA)","Apple_4a:49:52 (90:b2:1f:4a:49:52) (RA)","802.11","45","Request-to-send, Flags=........C","Request-to-send","6"
"3468","1.226965","IntelCor_b1:42:d4 (e0:94:67:b1:42:d4) (TA)","Pegatron_44:31:70 (78:f2:9e:44:31:70) (RA)","802.11","57","802.11 Block Ack, Flags=........C","802.11 Block Ack","24"
"3469","1.227036","Intel_80:00:00","IntelCor_b1:42:d4","802.11","1386","QoS Data, SN=3626, FN=0, Flags=.p..R.F..","QoS Data","200,200"
"3470","1.227106","Intel_80:00:00","IntelCor_b1:42:d4","802.11","1386","QoS Data, SN=3627, FN=0, Flags=.p..R.F..","QoS Data","200,200"
"3471","1.227222","Intel_80:00:00","IntelCor_b1:42:d4","802.11","1386","QoS Data, SN=3634, FN=0, Flags=.p..R.F..","QoS Data","200,200"
"3472","1.227294","Intel_80:00:00","IntelCor_b1:42:d4","802.11","1386","QoS Data, SN=3635, FN=0, Flags=.p..R.F..","QoS Data","200,200"
"3473","1.227367","Intel_80:00:00","IntelCor_b1:42:d4","802.11","1386","QoS Data, SN=3636, FN=0, Flags=.p..R.F..","QoS Data","200,200"
"3474","1.227449","Intel_80:00:00","IntelCor_b1:42:d4","802.11","1386","QoS Data, SN=3637, FN=0, Flags=.p..R.F..","QoS Data","200,200"
"3475","1.227521","Intel_80:00:00","IntelCor_b1:42:d4","802.11","1386","QoS Data, SN=3638, FN=0, Flags=.p..R.F..","QoS Data","200,200"
"3476","1.227592","Intel_80:00:00","IntelCor_b1:42:d4","802.11","1386","QoS Data, SN=3639, FN=0, Flags=.p..R.F..","QoS Data","200,200"
"3477","1.227663","Intel_80:00:00","IntelCor_b1:42:d4","802.11","1386","QoS Data, SN=3640, FN=0, Flags=.p..R.F..","QoS Data","200,200"
"3478","1.227774","Intel_80:00:00","IntelCor_b1:42:d4","802.11","1386","QoS Data, SN=3641, FN=0, Flags=.p..R.F..","QoS Data","200,200"
"3479","1.227845","Intel_80:00:00","IntelCor_b1:42:d4","802.11","1386","QoS Data, SN=3642, FN=0, Flags=.p..R.F..","QoS Data","200,200"
"3480","1.227916","Intel_80:00:00","IntelCor_b1:42:d4","802.11","1390","QoS Data, SN=3643, FN=0, Flags=.p..R.F..","QoS Data","200,200"
"3481","1.227986","IntelCor_b1:42:d4 (e0:94:67:b1:42:d4) (TA)","Pegatron_44:31:70 (78:f2:9e:44:31:70) (RA)","802.11","57","802.11 Block Ack, Flags=........C","802.11 Block Ack","24"
"3482","1.228057","Intel_80:00:00","IntelCor_b1:42:d4","802.11","1386","QoS Data, SN=3661, FN=0, Flags=.p..R.F..","QoS Data","200,200"
"3483","1.228130","Intel_80:00:00","IntelCor_b1:42:d4","802.11","1386","QoS Data, SN=3662, FN=0, Flags=.p..R.F..","QoS Data","200,200"
"3484","1.228204","Intel_80:00:00","IntelCor_b1:42:d4","802.11","1386","QoS Data, SN=3664, FN=0, Flags=.p..R.F..","QoS Data","200,200"
"3485","1.228328","Intel_80:00:00","IntelCor_b1:42:d4","802.11","1386","QoS Data, SN=3665, FN=0, Flags=.p..R.F..","QoS Data","200,200"
"3486","1.228402","Intel_80:00:00","IntelCor_b1:42:d4","802.11","1386","QoS Data, SN=3667, FN=0, Flags=.p..R.F..","QoS Data","200,200"
"3487","1.228581","Intel_80:00:00","IntelCor_b1:42:d4","802.11","1386","QoS Data, SN=3668, FN=0, Flags=.p..R.F..","QoS Data","200,200"
